unnamed;company;typename;inches;screen_resolution;cpu;ram;memory;gpu;opsys;weight; price ;px_width;px_height;clock_speed;cpu_brand;gpu_brand;ssd_capacity;hdd_capacity;ssd_count;hdd_count;flash_storage;cpu_details;ips_panel;touch_screen;resolution;ppi_whole;resolution (1);name;aspect_ratio;quality_rank
88;Asus;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.20; $77202.72. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
89;Dell;Ultrabook;13.3;IPS Panel Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.21; $87858.72. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
90;Asus;Gaming;15.6;Full HD 1920x1080;AMD FX 9830P 3GHz;8;1TB HDD;AMD Radeon RX 560;Windows;2.45; $37242.72. ;1920;1080;3.0;AMD;AMD;0;1024;0;1;0;FX 9830P;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
91;Acer;Notebook;15.6;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;2;1TB HDD;Nvidia GeForce MX150;Windows;2.20; $36709.92. ;1920;1080;1.8;Intel;Nvidia;0;1024;0;1;0;Core i7 8550U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
92;HP;Notebook;13.3;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;512GB SSD;Intel UHD Graphics 620;Windows;1.49; $63776.16. ;1920;1080;1.8;Intel;Intel;512;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
93;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;256GB SSD;Nvidia GeForce GTX 1060;Windows;2.65; $63669.6. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7300HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
94;Asus;Ultrabook;14.0;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.25; $55890.72. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
95;Acer;2 in 1 Convertible;13.3;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.50; $45128.16. ;1920;1080;1.6;Intel;Intel;256;0;1;1;0;Core i5 8250U;1;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
96;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2.20; $31962.67. ;1920;1080;2.7;Intel;AMD;0;1024;0;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
97;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;256GB SSD;AMD Radeon R5 M430;Linux;2.20; $25840.8. ;1920;1080;2.0;Intel;AMD;256;0;1;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
98;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;6;256GB SSD;Nvidia GeForce 920M;Windows;2.00; $30742.56. ;1920;1080;2.4;Intel;Nvidia;256;0;1;1;0;Core i3 7100U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
99;HP;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;12;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows;2.62; $66546.72. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
100;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;AMD Radeon 530;Windows;1.91; $38308.32. ;1920;1080;2.7;Intel;AMD;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
101;HP;Notebook;15.6;Full HD 1920x1080;AMD E-Series E2-9000e 1.5GHz;4;500GB HDD;AMD Radeon R2;Windows;2.10; $18594.72. ;1920;1080;1.5;AMD;AMD;0;512;0;1;0;E-Series E2-9000e;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
102;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;1TB HDD;AMD Radeon 520;Linux;2.20; $34472.16. ;1920;1080;1.6;Intel;AMD;0;1024;0;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
103;HP;Ultrabook;13.3;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce MX150;Windows;1.38; $59620.32. ;1920;1080;2.7;Intel;Nvidia;256;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
104;Microsoft;Ultrabook;13.5;Touchscreen 2256x1504;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1252.00; $71395.2. ;2256;1504;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;1;2256 x 1504;201;2256 x 1504;Custom (close to 3:2 aspect ratio);03:02;Very High
105;HP;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;6;256GB SSD;Nvidia GeForce 940MX;Windows;1.58; $35111.52. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
106;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows;1.85; $22105.87. ;1920;1080;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
107;Asus;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce 940MX;Windows;1.30; $63563.04. ;1920;1080;2.7;Intel;Nvidia;256;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
108;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows;2.20; $69210.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
109;Lenovo;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.58; $78854.4. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
110;Asus;Ultrabook;15.6;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce MX150;Windows;1.50; $67239.36. ;1920;1080;1.8;Intel;Nvidia;256;1024;1;1;0;Core i7 8550U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
111;Dell;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7560U 2.4GHz;8;256GB SSD;Intel Iris Plus Graphics 640;Windows;1.23; $73473.12. ;3200;1800;2.4;Intel;Intel;256;0;1;1;0;Core i7 7560U;0;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
112;Lenovo;2 in 1 Convertible;13.3;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.37; $74538.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
113;HP;Notebook;14.0;IPS Panel 1366x768;Intel Core i5 8250U 1.6GHz;4;500GB HDD;Intel UHD Graphics 620;Windows;1.63; $38468.16. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Core i5 8250U;1;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
114;Dell;Ultrabook;13.3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.21; $86793.12. ;1920;1080;1.6;Intel;Intel;256;0;1;1;0;Core i5 8250U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
116;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;512GB SSD;Intel UHD Graphics 620;Windows;1.63; $57755.52. ;1920;1080;1.8;Intel;Intel;512;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
117;Dell;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD +  1TB HDD;Nvidia GeForce 940MX;Windows;2.16; $60223.98. ;1920;1080;1.8;Intel;Nvidia;256;1024;1;1;0;Core i7 8550U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
118;Asus;Notebook;17.3;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Nvidia GeForce 920MX;Windows;2.00; $30049.92. ;1920;1080;2.0;Intel;Nvidia;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
119;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Nvidia GeForce 940MX;Windows;1.70; $59567.04. ;1920;1080;1.8;Intel;Nvidia;256;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
120;Acer;Notebook;15.6;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i3 7100U 2.4GHz;6;1TB HDD;Intel HD Graphics 620;Windows;2.10; $25521.12. ;1920;1080;2.4;Intel;Intel;0;1024;0;1;0;Core i3 7100U;1;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
121;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  2TB HDD;Nvidia GeForce GTX 1070;Windows;1.80; $119427.12. ;1920;1080;2.8;Intel;Nvidia;256;2048;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
122;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Nvidia GeForce 940MX;No OS;2.20; $33513.12. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
123;HP;Notebook;17.3;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;512GB SSD;Nvidia GeForce 930MX ;Windows;2.50; $67718.88. ;1920;1080;1.8;Intel;Nvidia;512;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
124;Acer;Notebook;15.6;1366x768;AMD A9-Series 9420 3GHz;4;256GB SSD;AMD Radeon R5;Windows;2.10; $24029.28. ;1366;768;3.0;AMD;AMD;256;0;1;1;0;A9-Series 9420;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
126;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;1TB HDD;Intel UHD Graphics 620;Windows;1.63; $43263.36. ;1920;1080;1.6;Intel;Intel;0;1024;0;1;0;Core i5 8250U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
127;Asus;Notebook;14.0;1366x768;AMD E-Series 6110 1.5GHz;4;64GB SSD;AMD Radeon R2;Windows;1.65; $14811.31. ;1366;768;1.5;AMD;AMD;64;0;1;1;0;E-Series 6110;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
128;Dell;Notebook;17.3;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;16;256GB SSD +  2TB HDD;AMD Radeon 530;Windows;2.80; $74378.88. ;1920;1080;1.8;Intel;AMD;256;2048;1;1;0;Core i7 8550U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
129;HP;Notebook;17.3;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;2.50; $49443.84. ;1920;1080;1.6;Intel;Intel;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
130;Dell;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;8;1TB HDD;AMD Radeon R7 M445;Windows;2.36; $34045.39. ;1366;768;2.5;Intel;AMD;0;1024;0;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
131;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;AMD Radeon R5 M430;Windows;2.20; $23922.72. ;1920;1080;2.0;Intel;AMD;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
132;Acer;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.60; $47099.52. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
133;Acer;Notebook;15.6;Full HD 1920x1080;Intel Core i3 7130U 2.7GHz;4;256GB SSD;Nvidia GeForce MX130;Windows;2.10; $30476.16. ;1920;1080;2.7;Intel;Nvidia;256;0;1;1;0;Core i3 7130U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
134;HP;Notebook;15.6;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;Intel HD Graphics 620;Windows;2.05; $31861.44. ;1366;768;2.7;Intel;Intel;0;1024;0;1;0;Core i7 7500U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
135;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.63; $52640.64. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
136;Lenovo;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;No OS;1.90; $13445.74. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
137;Asus;Gaming;17.3;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows;3.00; $49976.64. ;1920;1080;2.5;Intel;Nvidia;128;1024;1;1;0;Core i5 7300HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
138;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920MX;No OS;2.20; $26586.72. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
139;HP;Notebook;13.3;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;256GB SSD;Intel HD Graphics 620;Windows;1.32; $37242.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
140;Acer;Notebook;17.3;IPS Panel Full HD 1920x1080;Intel Core i3 7130U 2.7GHz;4;1TB HDD;Nvidia GeForce MX130;Windows;3.00; $34898.4. ;1920;1080;2.7;Intel;Nvidia;0;1024;0;1;0;Core i3 7130U;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
141;Lenovo;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;AMD Radeon RX 550;Windows;1.75; $59461.55. ;1920;1080;1.6;Intel;AMD;256;0;1;1;0;Core i5 8250U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
142;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia GeForce GTX 1050M;No OS;2.40; $46300.32. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
143;Toshiba;Notebook;15.6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.10; $32074.56. ;1366;768;2.3;Intel;Intel;0;512;0;1;0;Core i5 6200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
144;HP;Notebook;15.6;1366x768;AMD A6-Series 9220 2.5GHz;4;256GB SSD;AMD Radeon R4 Graphics;Windows;1.86; $19660.32. ;1366;768;2.5;AMD;AMD;256;0;1;1;0;A6-Series 9220;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
145;Asus;Ultrabook;14.0;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.25; $58554.72. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
146;HP;Ultrabook;12.5;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;Intel Core M 6Y75 1.2GHz;8;512GB SSD;Intel HD Graphics 515;Windows;0.97; $107305.92. ;3840;2160;1.2;Intel;Intel;512;0;1;1;0;Core M 6Y75;1;1;3840 x 2160;352;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
147;Asus;Notebook;15.6;Full HD 1920x1080;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows;2.00; $18328.32. ;1920;1080;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
149;Acer;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows;2.10; $23816.16. ;1366;768;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
150;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;512GB SSD;Nvidia GeForce GTX 1050;Windows;2.56; $66560.57. ;1920;1080;2.8;Intel;Nvidia;512;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
151;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1.0TB Hybrid;Nvidia GeForce GTX 1050;Windows;2.62; $47898.72. ;1920;1080;2.8;Intel;Nvidia;0;1024;0;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
152;Lenovo;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;4;128GB SSD;Intel HD Graphics 620;Windows;1.90; $26533.44. ;1366;768;2.5;Intel;Intel;128;0;1;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
153;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.80; $100699.2. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
154;HP;Ultrabook;14.0;Full HD 1920x1080;Intel Core i5 7500U 2.7GHz;4;256GB SSD;Intel HD Graphics 620;Windows;1.48; $57648.96. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i5 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
155;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;6;256GB SSD;AMD Radeon 520;Windows;1.91; $32980.32. ;1920;1080;1.6;Intel;AMD;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
156;Lenovo;2 in 1 Convertible;14.0;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i3 7100U 2.4GHz;4;256GB SSD;Intel HD Graphics 620;Windows;1.74; $33513.12. ;1920;1080;2.4;Intel;Intel;256;0;1;1;0;Core i3 7100U;1;1;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
157;Asus;2 in 1 Convertible;13.3;Full HD / Touchscreen 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.10; $70063.2. ;1920;1080;1.6;Intel;Intel;256;0;1;1;0;Core i5 8250U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
158;Dell;2 in 1 Convertible;15.6;Full HD / Touchscreen 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.56; $55890.72. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;0;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
159;Toshiba;Notebook;15.6;1366x768;Intel Core i3 6006U 2.2GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.10; $23816.16. ;1366;768;2.2;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
160;Asus;Notebook;15.6;1366x768;AMD A9-Series 9420 3GHz;4;1TB HDD;AMD Radeon R5 M420;Windows;2.03; $21471.84. ;1366;768;3.0;AMD;AMD;0;1024;0;1;0;A9-Series 9420;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
161;Acer;Notebook;17.3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;256GB SSD;Nvidia GeForce MX150;Windows;3.00; $42890.4. ;1920;1080;1.6;Intel;Nvidia;256;0;1;1;0;Core i5 8250U;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
162;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;AMD Radeon 520;Windows;2.13; $38787.84. ;1920;1080;1.6;Intel;AMD;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
163;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD;Nvidia GeForce GTX 1050 Ti;Windows;2.50; $57489.12. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
164;Acer;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows;2.10; $18541.44. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
165;MSI;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.40; $95850.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
166;Acer;Notebook;15.6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;1TB HDD;Intel HD Graphics 505;Windows;2.10; $19367.81. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Pentium Quad Core N4200;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
167;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows;2.56; $56502.91. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
168;Acer;Notebook;17.3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Nvidia GeForce MX150;Windows;3.00; $45501.12. ;1920;1080;1.6;Intel;Nvidia;256;0;1;1;0;Core i5 8250U;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
169;HP;Notebook;13.3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;500GB HDD;Intel UHD Graphics 620;Windows;1.49; $40173.12. ;1920;1080;1.6;Intel;Intel;0;512;0;1;0;Core i5 8250U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
170;Huawei;Ultrabook;13.0;IPS Panel Full HD 2160x1440;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.05; $71874.72. ;2160;1440;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;2160 x 1440;200;2160 x 1440;QHD+ (Quad HD Plus);03:02;High
171;HP;Notebook;17.3;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;6;2TB HDD;AMD Radeon 520;Windows;2.71; $37242.72. ;1920;1080;2.5;Intel;AMD;0;2048;0;1;0;Core i5 7200U;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
172;Lenovo;Notebook;15.6;1366x768;AMD A6-Series 9220 2.9GHz;4;500GB HDD;AMD Radeon R4 Graphics;No OS;2.20; $16463.52. ;1366;768;2.9;AMD;AMD;0;512;0;1;0;A6-Series 9220;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
173;Toshiba;Notebook;15.6;1366x768;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows;2.00; $26053.92. ;1366;768;2.4;Intel;Intel;0;512;0;1;0;Core i3 7100U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
174;HP;Notebook;17.3;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Nvidia GeForce 930MX;Windows;2.50; $49177.44. ;1920;1080;1.6;Intel;Nvidia;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
